brier_score,count,evaluation_scheme,expected_calibration_error,mean_toxicity_probability,method,observed_toxic_rate,pool_family,probability_branch,test_month
0.4949448503511404,465,rolling_pool_held_out,0.524035608230925,0.14908267133896752,global_offset,0.6731182795698925,weth_usdc_3000,widens_gap,2026-03
0.36471271535343625,331,rolling_pool_held_out,0.3348968016859046,0.14244458804219207,global_offset,0.4773413897280967,weth_usdc_3000,widens_gap,2026-04
0.29118816514933904,298,rolling_pool_held_out,0.24459113161149035,0.10775786167710026,global_offset,0.3523489932885906,weth_usdc_3000,widens_gap,2026-05
0.32786004536197755,529,rolling_pool_held_out,0.29757652540177004,0.10506997743376874,global_offset,0.40264650283553877,weth_usdc_3000,widens_gap,2026-06
0.0074845674135319154,44,rolling_pool_held_out,0.08005724298512676,0.9199427570148733,global_platt,1.0,eurc_usdc_500,closes_gap,2026-02
0.026531648624188532,31,rolling_pool_held_out,0.16074053682046263,0.31087666294778926,global_platt,0.1935483870967742,eurc_usdc_500,closes_gap,2026-03
0.02793618335237471,32,rolling_pool_held_out,0.15032430291909818,0.6560987182004917,global_platt,0.625,eurc_usdc_500,closes_gap,2026-04
0.011115145839646444,24,rolling_pool_held_out,0.0972105844744972,0.5392142585413592,global_platt,0.5,eurc_usdc_500,closes_gap,2026-05
0.008187879239430146,14,rolling_pool_held_out,0.08303396625171569,0.6509030173802964,global_platt,0.6428571428571429,eurc_usdc_500,closes_gap,2026-06
0.09400164402876164,92,rolling_pool_held_out,0.29492236366997665,0.29492236366997665,global_platt,0.0,eurc_usdc_500,widens_gap,2026-02
0.05680452401226393,47,rolling_pool_held_out,0.22854430637911705,0.22854430637911705,global_platt,0.0,eurc_usdc_500,widens_gap,2026-03
0.10014287692084081,32,rolling_pool_held_out,0.30854092428797214,0.30854092428797214,global_platt,0.0,eurc_usdc_500,widens_gap,2026-04
0.031656025358371316,43,rolling_pool_held_out,0.16548646421531762,0.16548646421531765,global_platt,0.0,eurc_usdc_500,widens_gap,2026-05
0.0332028427065558,37,rolling_pool_held_out,0.17296931531239523,0.17296931531239526,global_platt,0.0,eurc_usdc_500,widens_gap,2026-06
0.1306489680061869,1385,rolling_pool_held_out,0.06685241597572633,0.79907339361771,global_platt,0.8534296028880867,paxg_usdc_500,closes_gap,2026-02
0.1389649808226927,994,rolling_pool_held_out,0.15805884128641104,0.7502521726901596,global_platt,0.8058350100603622,paxg_usdc_500,closes_gap,2026-03
0.0615558925259972,318,rolling_pool_held_out,0.09966838921899536,0.8480367919472208,global_platt,0.9213836477987422,paxg_usdc_500,closes_gap,2026-04
0.08127386571564432,192,rolling_pool_held_out,0.11714027753098087,0.8558319347140443,global_platt,0.8802083333333334,paxg_usdc_500,closes_gap,2026-05
0.08490908921021104,171,rolling_pool_held_out,0.03732305702737302,0.8314828668090182,global_platt,0.8011695906432749,paxg_usdc_500,closes_gap,2026-06
